college,rank_2024,rank_2023,gender,caste,branch_code,branch,college_code,students_per_class,fee,seat_category
IIT Roorkee,3590,164,F,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,69,196,F,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,242,666,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,781,16,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,725,109,M,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,1709,357,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,29,4,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,398,61,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,932,204,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,17,715,F,SC,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,217,1866,F,ST,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,484,48,M,ST,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,4637,140,M,General,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,11253,277,M,General,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,1061,372,M,EWS,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,2302,1017,M,OBC-NCL,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,2521,240,M,OBC-NCL,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,6329,398,M,SC,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,1416,97,M,ST,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,2831,254,M,General,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,835,5,M,General,DSAI,Data Science and Artificial Intelligence (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,3809,5652,M,EWS,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,EWS
IIT Roorkee,10019,12832,M,EWS,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,EWS
IIT Roorkee,222,1002,M,OBC-NCL,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,OBC-NCL
IIT Roorkee,1093,2583,M,OBC-NCL,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,OBC-NCL
IIT Roorkee,2298,3326,M,SC,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,SC
IIT Roorkee,2607,6733,M,SC,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,SC
IIT Roorkee,6911,2076,M,ST,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,ST
IIT Roorkee,1590,3756,M,General,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,General
IIT Roorkee,3152,954,M,General,ECON,Economics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,126,78000,General
IIT Roorkee,1118,2037,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,9620,5040,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,16070,165,M,OBC-NCL,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,1530,353,M,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,3367,935,M,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,4209,19,M,ST,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,8427,1049,M,ST,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,2491,2091,M,General,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,3707,61,F,General,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,1332,668,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,699,1670,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,9064,289,M,OBC-NCL,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,17618,663,F,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,1475,1429,M,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,3489,3004,F,ST,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,3834,71,F,ST,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,8416,260,F,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,2363,392,M,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,3833,30,M,EWS,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,1371,656,F,EWS,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,827,1456,M,OBC-NCL,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,1501,28,F,OBC-NCL,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,OBC-NCL
IIT Roorkee,4814,448,M,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,137,740,M,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,SC
IIT Roorkee,266,163,M,ST,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,ST
IIT Roorkee,876,421,F,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,810,4535,M,General,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,126,78000,General
IIT Roorkee,2529,11320,F,EWS,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,126,78000,EWS
IIT Roorkee,70,1117,F,EWS,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,EWS
IIT Roorkee,592,2958,M,OBC-NCL,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,OBC-NCL
IIT Roorkee,912,2359,M,OBC-NCL,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,OBC-NCL
IIT Roorkee,338,5995,M,SC,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,SC
IIT Roorkee,823,1740,M,SC,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,SC
IIT Roorkee,3504,3319,F,ST,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,ST
IIT Roorkee,10517,1063,M,General,EP,Engineering Physics (4 Years of Bachelor of Technology),IIT,42,78000,General
IIT Roorkee,366,10563,M,General,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,General
IIT Roorkee,634,16434,M,EWS,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,EWS
IIT Roorkee,1933,1571,M,EWS,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,EWS
IIT Roorkee,1763,3982,M,OBC-NCL,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,OBC-NCL
IIT Roorkee,4773,4862,F,SC,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,SC
IIT Roorkee,992,8169,F,SC,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,SC
IIT Roorkee,2287,2621,M,ST,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,ST
IIT Roorkee,515,3941,M,ST,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,ST
IIT Roorkee,860,1437,M,General,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,General
IIT Roorkee,6815,245,M,General,GT,Geological Technology (5 Years of Integrated Master of Technology),IIT,42,78000,General
IIT Roorkee,14578,9824,M,General (PwD),GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,General (PwD)
IIT Roorkee,1290,17600,M,EWS,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,EWS
IIT Roorkee,2801,1518,M,OBC-NCL,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,OBC-NCL
IIT Roorkee,3301,3708,M,OBC-NCL,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,OBC-NCL
IIT Roorkee,7557,4237,M,SC,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,SC
IIT Roorkee,2001,7356,F,SC,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,SC
IIT Roorkee,3119,2573,M,ST,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,ST
IIT Roorkee,958,3108,M,General,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,General
IIT Roorkee,1609,1448,M,General,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,General
IIT Roorkee,8245,174,F,EWS,GPT,Geophysical Technology (5 Years of Integrated Master of Technology),IIT,42,78000,EWS
IIT Roorkee,15922,1523,M,EWS,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,EWS
IIT Roorkee,1619,4340,M,OBC-NCL,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,OBC-NCL
IIT Roorkee,3729,77,M,OBC-NCL,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,OBC-NCL
IIT Roorkee,3831,288,M,SC,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,SC
IIT Roorkee,8466,636,F,SC,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,SC
IIT Roorkee,2217,919,F,ST,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,ST
IIT Roorkee,3836,2190,M,ST,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,ST
IIT Roorkee,1426,42,F,General,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,General
IIT Roorkee,5166,744,M,General,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,General
IIT Roorkee,11912,1306,F,EWS,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,EWS
IIT Roorkee,1048,316,M,EWS,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,EWS
IIT Roorkee,2505,891,F,OBC-NCL,MC,Mathematics & Computing (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,42,78000,OBC-NCL
IIT Roorkee,2867,3854,F,SC,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,42,78000,SC
IIT Roorkee,6543,9102,M,SC,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,42,78000,SC
IIT Roorkee,1728,649,F,ST,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,42,78000,ST
IIT Roorkee,3317,2351,M,General,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,42,78000,General
IIT Roorkee,904,1942,F,General,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General
IIT Roorkee,1588,4608,M,EWS,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,84,78000,EWS
IIT Roorkee,14988,1032,M,EWS,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,84,78000,EWS
IIT Roorkee,23317,2360,M,OBC-NCL,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,84,78000,OBC-NCL
IIT Roorkee,2368,543,F,SC,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,84,78000,SC
IIT Roorkee,4153,950,M,SC,ME,Mechanical Engineering (4 Years of Bachelor of Technology),IIT,84,78000,SC
IIT Roorkee,5668,7945,F,ST,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,ST
IIT Roorkee,3113,14832,F,General,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General
IIT Roorkee,4671,1351,M,General,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General
IIT Roorkee,1458,2916,F,General (PwD),MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General (PwD)
IIT Roorkee,14663,3508,M,EWS,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,EWS
IIT Roorkee,20817,6681,M,EWS,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,EWS
IIT Roorkee,2351,2075,M,OBC-NCL,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,OBC-NCL
IIT Roorkee,4263,3841,M,OBC-NCL,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,OBC-NCL
IIT Roorkee,5719,1103,M,OBC-NCL (PwD),MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,OBC-NCL (PwD)
IIT Roorkee,2996,1400,M,SC,MME,Metallurgical and Materials Engineering (4 Years of Bachelor of Technology),IIT,84,78000,SC
IIT Roorkee,4789,9574,F,SC,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,SC
IIT Roorkee,1451,17714,M,ST,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,ST
IIT Roorkee,10226,1741,F,ST,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,ST
IIT Roorkee,18461,3080,M,General,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,General
IIT Roorkee,1593,5307,M,General,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,General
IIT Roorkee,2796,7906,M,EWS,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,EWS
IIT Roorkee,4295,2870,M,EWS,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,EWS
IIT Roorkee,8066,2578,M,OBC-NCL,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,OBC-NCL
IIT Roorkee,2365,1220,M,OBC-NCL,PHY,Physics (5 Years of Bachelor of Science and Master of Science (Dual Degree)),IIT,84,78000,OBC-NCL
IIT Roorkee,3770,5889,M,SC,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,78000,SC
IIT Roorkee,1092,12236,M,SC,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,78000,SC
IIT Roorkee,1513,1111,M,ST,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,78000,ST
IIT Roorkee,11671,2530,F,General,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General
IIT Roorkee,20298,3097,M,General,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General
IIT Roorkee,1851,6367,F,General (PwD),PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,78000,General (PwD)
IIT Roorkee,3308,1929,M,EWS,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,42,78000,EWS
IIT Roorkee,4523,3418,F,EWS,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,72000,EWS
IIT Roorkee,8519,1085,M,OBC-NCL,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,72000,OBC-NCL
IIT Roorkee,2354,1467,M,OBC-NCL,PIE,Production and Industrial Engineering (4 Years of Bachelor of Technology),IIT,84,72000,OBC-NCL
IIT (ISM) Dhanbad,4115,17181,M,SC,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,84,72000,SC
IIT (ISM) Dhanbad,912,22738,M,SC,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,84,72000,SC
IIT (ISM) Dhanbad,1548,2778,M,ST,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,84,72000,ST
IIT (ISM) Dhanbad,3610,4639,F,ST,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,168,72000,ST
IIT (ISM) Dhanbad,8100,6395,M,General,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,168,72000,General
IIT (ISM) Dhanbad,125,3424,F,General,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,168,72000,General
IIT (ISM) Dhanbad,92,4741,M,EWS,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,168,72000,EWS
IIT (ISM) Dhanbad,445,1449,M,EWS,AG,Applied Geology (5 Years of Integrated Master of Technology),IIT,168,72000,EWS
IIT (ISM) Dhanbad,1342,16754,M,OBC-NCL,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,OBC-NCL
IIT (ISM) Dhanbad,13,22094,M,SC,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,SC
IIT (ISM) Dhanbad,1263,2765,M,SC,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,SC
IIT (ISM) Dhanbad,2776,4847,F,ST,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,ST
IIT (ISM) Dhanbad,39,6405,F,General,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,General
IIT (ISM) Dhanbad,138,3374,M,General,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,General
IIT (ISM) Dhanbad,699,4589,M,EWS,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,EWS
IIT (ISM) Dhanbad,1480,1592,F,EWS,AG,Applied Geophysics (5 Years of Integrated Master of Technology),IIT,168,72000,EWS
IIT (ISM) Dhanbad,304,12473,M,OBC-NCL,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,OBC-NCL
IIT (ISM) Dhanbad,439,15442,M,SC,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,SC
IIT (ISM) Dhanbad,6751,1940,M,SC,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,SC
IIT (ISM) Dhanbad,14475,2602,M,ST,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,ST
IIT (ISM) Dhanbad,1121,4718,F,ST,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,ST
IIT (ISM) Dhanbad,2276,7631,M,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,General
IIT (ISM) Dhanbad,2721,2460,M,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,General
IIT (ISM) Dhanbad,6044,2618,M,EWS,CHE,Chemical Engineering (4 Years of Bachelor of Technology),IIT,168,72000,EWS
